Fecha,Hora,TM,HRM%,PPT,RS
03-02-2024,20:00 - 20:30,12.6,71,0.0,0
03-02-2024,20:30 - 21:00,12.2,72,0.0,0
03-02-2024,21:00 - 21:30,12.0,72,0.0,0
03-02-2024,21:30 - 22:00,11.5,74,0.0,0
03-02-2024,22:00 - 22:30,11.0,74,0.0,0
03-02-2024,22:30 - 23:00,10.6,74,0.0,0
03-02-2024,23:00 - 23:30,10.0,75,0.0,0
03-02-2024,23:30 - 00:00,9.5,75,0.0,0
04-02-2024,00:00 - 00:30,9.0,76,0.0,0
04-02-2024,00:30 - 01:00,8.7,76,0.0,0
04-02-2024,01:00 - 01:30,8.7,75,0.0,0
04-02-2024,01:30 - 02:00,8.5,76,0.0,0
04-02-2024,02:00 - 02:30,8.0,78,0.0,0
04-02-2024,02:30 - 03:00,7.5,79,0.0,0
04-02-2024,03:00 - 03:30,6.8,81,0.0,0
04-02-2024,03:30 - 04:00,6.9,81,0.0,0
04-02-2024,04:00 - 04:30,6.9,80,0.0,0
04-02-2024,04:30 - 05:00,6.7,80,0.0,0
04-02-2024,05:00 - 05:30,6.3,81,0.0,0
04-02-2024,05:30 - 06:00,5.2,85,0.0,0
04-02-2024,06:00 - 06:30,5.1,86,0.0,0
04-02-2024,06:30 - 07:00,5.3,84,0.0,0
04-02-2024,07:00 - 07:30,4.8,86,0.0,10
04-02-2024,07:30 - 08:00,5.4,84,0.0,82
04-02-2024,08:00 - 08:30,7.0,76,0.0,170
04-02-2024,08:30 - 09:00,8.0,72,0.0,230
04-02-2024,09:00 - 09:30,9.6,67,0.0,329
04-02-2024,09:30 - 10:00,12.0,59,0.0,398
04-02-2024,10:00 - 10:30,13.4,54,0.0,454
04-02-2024,10:30 - 11:00,14.7,50,0.0,504
04-02-2024,11:00 - 11:30,16.6,44,0.0,535
04-02-2024,11:30 - 12:00,18.3,40,0.0,561
04-02-2024,12:00 - 12:30,19.8,36,0.0,559
04-02-2024,12:30 - 13:00,21.3,32,0.0,548
04-02-2024,13:00 - 13:30,22.4,28,0.0,509
04-02-2024,13:30 - 14:00,23.3,23,0.0,476
04-02-2024,14:00 - 14:30,23.7,23,0.0,406
04-02-2024,14:30 - 15:00,24.0,23,0.0,348
04-02-2024,15:00 - 15:30,23.0,24,0.0,248
04-02-2024,15:30 - 16:00,22.0,25,0.0,97
04-02-2024,16:00 - 16:30,21.1,27,0.0,67
04-02-2024,16:30 - 17:00,19.5,37,0.0,43
04-02-2024,17:00 - 17:30,17.4,47,0.0,2
04-02-2024,17:30 - 18:00,15.8,52,0.0,0
04-02-2024,18:00 - 18:30,15.0,57,0.0,0
04-02-2024,18:30 - 19:00,13.8,63,0.0,0
04-02-2024,19:00 - 19:30,12.6,68,0.0,0
04-02-2024,19:30 - 20:00,13.4,64,0.0,0
04-02-2024,20:00 - 20:30,12.6,67,0.0,0
04-02-2024,20:30 - 21:00,11.2,72,0.0,0
04-02-2024,21:00 - 21:30,10.1,75,0.0,0
04-02-2024,21:30 - 22:00,9.7,75,0.0,0
04-02-2024,22:00 - 22:30,9.4,75,0.0,0
04-02-2024,22:30 - 23:00,9.4,73,0.0,0
04-02-2024,23:00 - 23:30,10.0,67,0.0,0
04-02-2024,23:30 - 00:00,9.6,68,0.0,0
05-02-2024,00:00 - 00:30,8.6,72,0.0,0
05-02-2024,00:30 - 01:00,7.4,76,0.0,0
05-02-2024,01:00 - 01:30,7.7,73,0.0,0
05-02-2024,01:30 - 02:00,7.0,75,0.0,0
05-02-2024,02:00 - 02:30,7.4,73,0.0,0
05-02-2024,02:30 - 03:00,7.4,72,0.0,0
05-02-2024,03:00 - 03:30,6.7,74,0.0,0
05-02-2024,03:30 - 04:00,5.6,80,0.0,0
05-02-2024,04:00 - 04:30,5.9,77,0.0,0
05-02-2024,04:30 - 05:00,6.1,75,0.0,0
05-02-2024,05:00 - 05:30,6.2,73,0.0,0
05-02-2024,05:30 - 06:00,6.1,74,0.0,0
05-02-2024,06:00 - 06:30,5.7,75,0.0,0
05-02-2024,06:30 - 07:00,5.3,77,0.0,0
05-02-2024,07:00 - 07:30,5.8,74,0.0,9
05-02-2024,07:30 - 08:00,6.3,71,0.0,78
05-02-2024,08:00 - 08:30,7.5,66,0.0,175
05-02-2024,08:30 - 09:00,8.7,61,0.0,260
05-02-2024,09:00 - 09:30,10.4,57,0.0,337
05-02-2024,09:30 - 10:00,12.3,50,0.0,408
05-02-2024,10:00 - 10:30,14.0,45,0.0,466
05-02-2024,10:30 - 11:00,15.3,41,0.0,513
05-02-2024,11:00 - 11:30,16.8,38,0.0,547
05-02-2024,11:30 - 12:00,18.1,34,0.0,567
05-02-2024,12:00 - 12:30,19.4,32,0.0,569
05-02-2024,12:30 - 13:00,20.8,28,0.0,559
05-02-2024,13:00 - 13:30,21.8,26,0.0,529
05-02-2024,13:30 - 14:00,22.8,26,0.0,484
05-02-2024,14:00 - 14:30,22.8,25,0.0,433
05-02-2024,14:30 - 15:00,23.2,26,0.0,366
05-02-2024,15:00 - 15:30,22.5,28,0.0,286
05-02-2024,15:30 - 16:00,22.1,30,0.0,202
05-02-2024,16:00 - 16:30,20.6,39,0.0,95
05-02-2024,16:30 - 17:00,18.7,47,0.0,25
05-02-2024,17:00 - 17:30,16.8,54,0.0,0
05-02-2024,17:30 - 18:00,15.2,60,0.0,0
05-02-2024,18:00 - 18:30,14.4,64,0.0,0
05-02-2024,18:30 - 19:00,13.3,67,0.0,0
05-02-2024,19:00 - 19:30,13.7,63,0.0,0
05-02-2024,19:30 - 20:00,13.2,64,0.0,0
05-02-2024,20:00 - 20:30,13.3,61,0.0,0
05-02-2024,20:30 - 21:00,12.7,62,0.0,0
05-02-2024,21:00 - 21:30,12.3,61,0.0,0
05-02-2024,21:30 - 22:00,11.8,61,0.0,0
05-02-2024,22:00 - 22:30,11.4,60,0.0,0
05-02-2024,22:30 - 23:00,11.0,61,0.0,0
05-02-2024,23:00 - 23:30,10.7,61,0.0,0
05-02-2024,23:30 - 00:00,10.0,63,0.0,0
06-02-2024,00:00 - 00:30,9.2,66,0.0,0
06-02-2024,00:30 - 01:00,9.1,66,0.0,0
06-02-2024,01:00 - 01:30,8.0,70,0.0,0
06-02-2024,01:30 - 02:00,7.4,72,0.0,0
06-02-2024,02:00 - 02:30,6.7,75,0.0,0
06-02-2024,02:30 - 03:00,5.7,78,0.0,0
06-02-2024,03:00 - 03:30,5.6,79,0.0,0
06-02-2024,03:30 - 04:00,5.3,81,0.0,0
06-02-2024,04:00 - 04:30,5.2,82,0.0,0
06-02-2024,04:30 - 05:00,5.0,82,0.0,0
06-02-2024,05:00 - 05:30,5.8,79,0.0,0
06-02-2024,05:30 - 06:00,6.1,79,0.0,0
06-02-2024,06:00 - 06:30,6.2,78,0.0,0
06-02-2024,06:30 - 07:00,5.7,80,0.0,0
06-02-2024,07:00 - 07:30,5.6,81,0.0,7
06-02-2024,07:30 - 08:00,6.3,78,0.0,35
06-02-2024,08:00 - 08:30,7.2,74,0.0,90
06-02-2024,08:30 - 09:00,7.9,70,0.0,145
06-02-2024,09:00 - 09:30,9.0,66,0.0,185
06-02-2024,09:30 - 10:00,10.2,62,0.0,236
06-02-2024,10:00 - 10:30,11.6,57,0.0,331
06-02-2024,10:30 - 11:00,13.1,52,0.0,325
06-02-2024,11:00 - 11:30,13.2,52,0.0,302
06-02-2024,11:30 - 12:00,14.5,49,0.0,469
06-02-2024,12:00 - 12:30,15.7,46,0.0,354
06-02-2024,12:30 - 13:00,17.1,44,0.0,492
06-02-2024,13:00 - 13:30,18.4,45,0.0,505
06-02-2024,13:30 - 14:00,18.4,45,0.0,320
06-02-2024,14:00 - 14:30,16.8,53,0.0,195
06-02-2024,14:30 - 15:00,15.5,63,0.0,204
06-02-2024,15:00 - 15:30,14.6,69,0.0,142
06-02-2024,15:30 - 16:00,15.1,66,0.0,222
06-02-2024,16:00 - 16:30,14.1,70,0.0,63
06-02-2024,16:30 - 17:00,12.4,78,0.0,15
06-02-2024,17:00 - 17:30,11.3,84,0.0,0
06-02-2024,17:30 - 18:00,10.7,87,0.0,0
06-02-2024,18:00 - 18:30,10.5,88,0.0,0
06-02-2024,18:30 - 19:00,10.4,89,0.0,0
06-02-2024,19:00 - 19:30,10.2,89,0.0,0
06-02-2024,19:30 - 20:00,10.1,89,0.0,0
06-02-2024,20:00 - 20:30,9.7,90,0.0,0
06-02-2024,20:30 - 21:00,9.8,90,0.0,0
06-02-2024,21:00 - 21:30,9.6,90,0.0,0
06-02-2024,21:30 - 22:00,9.4,90,0.0,0
06-02-2024,22:00 - 22:30,9.5,90,0.0,0
06-02-2024,22:30 - 23:00,10.0,85,0.0,0
06-02-2024,23:00 - 23:30,9.9,80,0.0,0
06-02-2024,23:30 - 00:00,9.1,82,0.0,0
07-02-2024,00:00 - 00:30,8.8,82,0.0,0
07-02-2024,00:30 - 01:00,8.6,79,0.0,0
07-02-2024,01:00 - 01:30,8.3,78,0.0,0
07-02-2024,01:30 - 02:00,8.2,78,0.0,0
07-02-2024,02:00 - 02:30,7.8,79,0.0,0
07-02-2024,02:30 - 03:00,7.3,80,0.0,0
07-02-2024,03:00 - 03:30,6.7,83,0.0,0
07-02-2024,03:30 - 04:00,5.4,87,0.0,0
07-02-2024,04:00 - 04:30,4.7,90,0.0,0
07-02-2024,04:30 - 05:00,4.6,91,0.0,0
07-02-2024,05:00 - 05:30,4.6,91,0.0,0
07-02-2024,05:30 - 06:00,4.4,91,0.0,0
07-02-2024,06:00 - 06:30,4.5,92,0.0,0
07-02-2024,06:30 - 07:00,4.7,91,0.0,0
07-02-2024,07:00 - 07:30,4.5,91,0.0,13
07-02-2024,07:30 - 08:00,4.9,89,0.0,82
07-02-2024,08:00 - 08:30,6.0,84,0.0,163
07-02-2024,08:30 - 09:00,7.3,79,0.0,245
07-02-2024,09:00 - 09:30,9.0,73,0.0,326
07-02-2024,09:30 - 10:00,10.7,66,0.0,400
07-02-2024,10:00 - 10:30,11.8,62,0.0,458
07-02-2024,10:30 - 11:00,13.1,57,0.0,509
07-02-2024,11:00 - 11:30,14.4,53,0.0,543
07-02-2024,11:30 - 12:00,15.5,48,0.0,564
07-02-2024,12:00 - 12:30,16.4,43,0.0,572
07-02-2024,12:30 - 13:00,17.5,40,0.0,493
07-02-2024,13:00 - 13:30,18.1,39,0.0,474
07-02-2024,13:30 - 14:00,18.7,40,0.0,502
07-02-2024,14:00 - 14:30,19.0,38,0.0,437
07-02-2024,14:30 - 15:00,19.4,30,0.0,346
07-02-2024,15:00 - 15:30,18.9,30,0.0,261
07-02-2024,15:30 - 16:00,17.9,34,0.0,227
07-02-2024,16:00 - 16:30,17.0,37,0.0,127
07-02-2024,16:30 - 17:00,16.0,41,0.0,36
07-02-2024,17:00 - 17:30,15.3,45,0.0,2
07-02-2024,17:30 - 18:00,14.7,48,0.0,0
07-02-2024,18:00 - 18:30,14.8,47,0.0,0
07-02-2024,18:30 - 19:00,14.5,49,0.0,0
07-02-2024,19:00 - 19:30,14.3,51,0.0,0
07-02-2024,19:30 - 20:00,14.3,51,0.0,0
07-02-2024,20:00 - 20:30,14.0,52,0.0,0
07-02-2024,20:30 - 21:00,13.9,54,0.0,0
07-02-2024,21:00 - 21:30,13.7,54,0.0,0
07-02-2024,21:30 - 22:00,13.1,56,0.0,0
07-02-2024,22:00 - 22:30,12.6,58,0.0,0
07-02-2024,22:30 - 23:00,12.5,59,0.0,0
07-02-2024,23:00 - 23:30,12.8,58,0.0,0
07-02-2024,23:30 - 00:00,12.4,60,0.0,0
08-02-2024,00:00 - 00:30,12.2,61,0.0,0
08-02-2024,00:30 - 01:00,11.8,63,0.0,0
08-02-2024,01:00 - 01:30,11.2,65,0.0,0
08-02-2024,01:30 - 02:00,10.2,69,0.0,0
08-02-2024,02:00 - 02:30,9.8,71,0.0,0
08-02-2024,02:30 - 03:00,10.3,69,0.0,0
08-02-2024,03:00 - 03:30,10.7,67,0.0,0
08-02-2024,03:30 - 04:00,9.3,73,0.0,0
08-02-2024,04:00 - 04:30,8.6,75,0.0,0
08-02-2024,04:30 - 05:00,8.1,77,0.0,0
08-02-2024,05:00 - 05:30,7.7,79,0.0,0
08-02-2024,05:30 - 06:00,7.7,77,0.0,0
08-02-2024,06:00 - 06:30,7.5,78,0.0,0
08-02-2024,06:30 - 07:00,7.4,78,0.0,2
08-02-2024,07:00 - 07:30,7.4,78,0.0,16
08-02-2024,07:30 - 08:00,8.4,76,0.0,48
08-02-2024,08:00 - 08:30,9.1,73,0.0,129
08-02-2024,08:30 - 09:00,9.9,70,0.0,217
08-02-2024,09:00 - 09:30,10.9,66,0.0,300
08-02-2024,09:30 - 10:00,12.3,62,0.0,384
08-02-2024,10:00 - 10:30,14.0,58,0.0,431
08-02-2024,10:30 - 11:00,15.6,54,0.0,486
08-02-2024,11:00 - 11:30,16.7,51,0.0,519
08-02-2024,11:30 - 12:00,17.8,48,0.0,537
08-02-2024,12:00 - 12:30,18.8,45,0.0,548
08-02-2024,12:30 - 13:00,19.3,43,0.0,514
08-02-2024,13:00 - 13:30,19.6,42,0.0,376
08-02-2024,13:30 - 14:00,19.2,41,0.0,238
08-02-2024,14:00 - 14:30,18.8,39,0.0,221
08-02-2024,14:30 - 15:00,18.2,39,0.0,204
08-02-2024,15:00 - 15:30,17.9,40,0.0,144
08-02-2024,15:30 - 16:00,17.9,39,0.0,133
08-02-2024,16:00 - 16:30,17.7,40,0.0,84
08-02-2024,16:30 - 17:00,17.0,44,0.0,27
08-02-2024,17:00 - 17:30,15.9,52,0.0,1
08-02-2024,17:30 - 18:00,14.9,57,0.0,0
08-02-2024,18:00 - 18:30,14.2,60,0.0,0
08-02-2024,18:30 - 19:00,13.9,63,0.0,0
08-02-2024,19:00 - 19:30,13.9,66,0.0,0
08-02-2024,19:30 - 20:00,13.6,70,0.0,0
08-02-2024,20:00 - 20:30,13.7,66,0.0,0
08-02-2024,20:30 - 21:00,13.5,64,0.0,0
08-02-2024,21:00 - 21:30,13.3,66,0.0,0
08-02-2024,21:30 - 22:00,13.3,66,0.0,0
08-02-2024,22:00 - 22:30,13.2,66,0.0,0
08-02-2024,22:30 - 23:00,13.0,66,0.0,0
08-02-2024,23:00 - 23:30,13.1,66,0.0,0
08-02-2024,23:30 - 00:00,13.0,68,0.0,0
09-02-2024,00:00 - 00:30,12.8,71,0.0,0
09-02-2024,00:30 - 01:00,12.8,71,0.0,0
09-02-2024,01:00 - 01:30,12.9,69,0.0,0
09-02-2024,01:30 - 02:00,12.6,66,0.0,0
09-02-2024,02:00 - 02:30,12.1,67,0.0,0
09-02-2024,02:30 - 03:00,12.4,64,0.0,0
09-02-2024,03:00 - 03:30,13.0,60,0.0,0
09-02-2024,03:30 - 04:00,12.7,61,0.0,0
09-02-2024,04:00 - 04:30,12.5,63,0.0,0
09-02-2024,04:30 - 05:00,12.3,66,0.0,0
09-02-2024,05:00 - 05:30,11.9,70,0.0,0
09-02-2024,05:30 - 06:00,11.7,73,0.0,0
09-02-2024,06:00 - 06:30,11.4,76,0.0,0
09-02-2024,06:30 - 07:00,10.8,83,0.3,0
09-02-2024,07:00 - 07:30,10.4,88,0.6,3
09-02-2024,07:30 - 08:00,10.2,91,0.5,16
09-02-2024,08:00 - 08:30,10.5,91,0.6,39
09-02-2024,08:30 - 09:00,10.9,89,0.6,48
09-02-2024,09:00 - 09:30,10.9,90,0.3,46
09-02-2024,09:30 - 10:00,11.0,90,0.1,52
09-02-2024,10:00 - 10:30,11.3,89,0.0,46
09-02-2024,10:30 - 11:00,11.7,87,0.0,33
09-02-2024,11:00 - 11:30,12.3,83,0.0,79
09-02-2024,11:30 - 12:00,12.9,80,0.0,165
09-02-2024,12:00 - 12:30,13.3,78,0.0,169
09-02-2024,12:30 - 13:00,13.4,77,0.0,171
09-02-2024,13:00 - 13:30,13.6,75,0.0,175
09-02-2024,13:30 - 14:00,13.9,74,0.0,287
09-02-2024,14:00 - 14:30,14.6,71,0.0,379
09-02-2024,14:30 - 15:00,14.7,70,0.0,235
09-02-2024,15:00 - 15:30,15.2,67,0.0,257
09-02-2024,15:30 - 16:00,15.8,64,0.0,224
09-02-2024,16:00 - 16:30,15.6,65,0.0,95
09-02-2024,16:30 - 17:00,14.8,68,0.0,21
09-02-2024,17:00 - 17:30,14.0,72,0.0,3
09-02-2024,17:30 - 18:00,13.4,74,0.0,0
09-02-2024,18:00 - 18:30,12.6,78,0.0,0
09-02-2024,18:30 - 19:00,12.4,79,0.0,0
09-02-2024,19:00 - 19:30,12.1,81,0.0,0
09-02-2024,19:30 - 20:00,12.0,85,0.0,0
09-02-2024,20:00 - 20:30,11.8,88,0.0,0
09-02-2024,20:30 - 21:00,11.9,88,0.0,0
09-02-2024,21:00 - 21:30,11.7,90,0.3,0
09-02-2024,21:30 - 22:00,11.6,93,0.9,0
09-02-2024,22:00 - 22:30,11.4,94,1.0,0
09-02-2024,22:30 - 23:00,11.3,95,1.1,0
09-02-2024,23:00 - 23:30,11.2,96,0.7,0
09-02-2024,23:30 - 00:00,11.2,96,0.1,0
10-02-2024,00:00 - 00:30,11.3,96,0.1,0
10-02-2024,00:30 - 01:00,11.3,96,0.0,0
10-02-2024,01:00 - 01:30,11.7,96,0.0,0
10-02-2024,01:30 - 02:00,11.9,96,0.5,0
10-02-2024,02:00 - 02:30,11.9,96,0.8,0
10-02-2024,02:30 - 03:00,11.8,96,0.0,0
10-02-2024,03:00 - 03:30,11.6,97,0.0,0
10-02-2024,03:30 - 04:00,11.6,96,0.0,0
10-02-2024,04:00 - 04:30,11.4,96,0.0,0
10-02-2024,04:30 - 05:00,11.2,96,0.0,0
10-02-2024,05:00 - 05:30,10.9,88,0.0,0
10-02-2024,05:30 - 06:00,11.0,82,0.0,0
10-02-2024,06:00 - 06:30,10.9,79,0.0,0
10-02-2024,06:30 - 07:00,10.9,77,0.0,0
10-02-2024,07:00 - 07:30,11.2,75,0.0,18
10-02-2024,07:30 - 08:00,11.6,73,0.0,106
10-02-2024,08:00 - 08:30,11.8,72,0.0,181
10-02-2024,08:30 - 09:00,12.1,72,0.0,192
10-02-2024,09:00 - 09:30,11.9,72,0.0,118
10-02-2024,09:30 - 10:00,11.9,70,0.0,167
10-02-2024,10:00 - 10:30,11.9,69,0.0,142
10-02-2024,10:30 - 11:00,12.3,67,0.0,204
10-02-2024,11:00 - 11:30,13.1,63,0.0,320
10-02-2024,11:30 - 12:00,12.6,64,0.0,141
10-02-2024,12:00 - 12:30,11.8,69,0.0,113
10-02-2024,12:30 - 13:00,12.4,63,0.0,199
10-02-2024,13:00 - 13:30,12.5,59,0.0,188
10-02-2024,13:30 - 14:00,13.0,57,0.0,182
10-02-2024,14:00 - 14:30,14.2,53,0.0,281
10-02-2024,14:30 - 15:00,14.1,53,0.0,142
10-02-2024,15:00 - 15:30,14.3,51,0.0,166
10-02-2024,15:30 - 16:00,14.5,48,0.0,226
10-02-2024,16:00 - 16:30,14.4,46,0.0,120
10-02-2024,16:30 - 17:00,14.0,46,0.0,73
10-02-2024,17:00 - 17:30,13.6,46,0.0,14
10-02-2024,17:30 - 18:00,13.2,45,0.0,0
10-02-2024,18:00 - 18:30,12.8,44,0.0,0
10-02-2024,18:30 - 19:00,12.3,44,0.0,0
10-02-2024,19:00 - 19:30,12.0,45,0.0,0
10-02-2024,19:30 - 20:00,11.7,46,0.0,0
10-02-2024,20:00 - 20:30,11.0,48,0.0,0
10-02-2024,20:30 - 21:00,10.6,48,0.0,0
10-02-2024,21:00 - 21:30,9.4,54,0.0,0
10-02-2024,21:30 - 22:00,8.7,59,0.0,0
10-02-2024,22:00 - 22:30,8.0,62,0.0,0
10-02-2024,22:30 - 23:00,8.1,61,0.0,0
10-02-2024,23:00 - 23:30,8.5,57,0.0,0
10-02-2024,23:30 - 00:00,8.4,57,0.0,0
11-02-2024,00:00 - 00:30,8.3,57,0.0,0
11-02-2024,00:30 - 01:00,8.2,59,0.0,0
11-02-2024,01:00 - 01:30,8.2,59,0.0,0
11-02-2024,01:30 - 02:00,8.2,58,0.0,0
11-02-2024,02:00 - 02:30,8.6,58,0.0,0
11-02-2024,02:30 - 03:00,8.5,57,0.0,0
11-02-2024,03:00 - 03:30,8.3,57,0.0,0
11-02-2024,03:30 - 04:00,8.2,58,0.0,0
11-02-2024,04:00 - 04:30,8.2,59,0.0,0
11-02-2024,04:30 - 05:00,8.3,57,0.0,0
11-02-2024,05:00 - 05:30,8.1,57,0.0,0
11-02-2024,05:30 - 06:00,7.9,58,0.0,0
11-02-2024,06:00 - 06:30,7.8,58,0.0,0
11-02-2024,06:30 - 07:00,7.9,57,0.0,0
11-02-2024,07:00 - 07:30,7.7,57,0.0,14
11-02-2024,07:30 - 08:00,7.9,57,0.0,101
11-02-2024,08:00 - 08:30,8.4,55,0.0,199
11-02-2024,08:30 - 09:00,9.2,53,0.0,287
11-02-2024,09:00 - 09:30,10.1,50,0.0,369
11-02-2024,09:30 - 10:00,11.0,47,0.0,441
11-02-2024,10:00 - 10:30,11.8,44,0.0,502
11-02-2024,10:30 - 11:00,12.5,42,0.0,552
11-02-2024,11:00 - 11:30,13.0,41,0.0,589
11-02-2024,11:30 - 12:00,13.5,39,0.0,610
11-02-2024,12:00 - 12:30,13.9,39,0.0,611
11-02-2024,12:30 - 13:00,13.9,40,0.0,598
11-02-2024,13:00 - 13:30,14.3,39,0.0,572
11-02-2024,13:30 - 14:00,14.7,39,0.0,529
11-02-2024,14:00 - 14:30,15.1,38,0.0,477
11-02-2024,14:30 - 15:00,15.0,39,0.0,394
11-02-2024,15:00 - 15:30,14.8,40,0.0,323
11-02-2024,15:30 - 16:00,14.7,41,0.0,243
11-02-2024,16:00 - 16:30,14.0,41,0.0,153
11-02-2024,16:30 - 17:00,13.4,43,0.0,63
11-02-2024,17:00 - 17:30,12.6,45,0.0,5
11-02-2024,17:30 - 18:00,12.2,47,0.0,0
11-02-2024,18:00 - 18:30,11.7,48,0.0,0
11-02-2024,18:30 - 19:00,11.3,49,0.0,0
11-02-2024,19:00 - 19:30,11.1,50,0.0,0
11-02-2024,19:30 - 20:00,10.5,52,0.0,0
11-02-2024,20:00 - 20:30,9.9,53,0.0,0
11-02-2024,20:30 - 21:00,9.2,56,0.0,0
11-02-2024,21:00 - 21:30,7.8,62,0.0,0
11-02-2024,21:30 - 22:00,7.2,65,0.0,0
11-02-2024,22:00 - 22:30,6.6,67,0.0,0
11-02-2024,22:30 - 23:00,5.9,70,0.0,0
11-02-2024,23:00 - 23:30,6.8,65,0.0,0
11-02-2024,23:30 - 00:00,7.0,66,0.0,0
12-02-2024,00:00 - 00:30,6.0,71,0.0,0
12-02-2024,00:30 - 01:00,6.1,70,0.0,0
12-02-2024,01:00 - 01:30,6.8,67,0.0,0
12-02-2024,01:30 - 02:00,7.0,66,0.0,0
12-02-2024,02:00 - 02:30,7.3,64,0.0,0
12-02-2024,02:30 - 03:00,6.7,66,0.0,0
12-02-2024,03:00 - 03:30,6.6,68,0.0,0
12-02-2024,03:30 - 04:00,6.2,69,0.0,0
12-02-2024,04:00 - 04:30,6.0,70,0.0,0
12-02-2024,04:30 - 05:00,5.7,72,0.0,0
12-02-2024,05:00 - 05:30,5.7,72,0.0,0
12-02-2024,05:30 - 06:00,5.4,73,0.0,0
12-02-2024,06:00 - 06:30,5.5,72,0.0,0
12-02-2024,06:30 - 07:00,5.8,71,0.0,1
12-02-2024,07:00 - 07:30,5.9,70,0.0,14
12-02-2024,07:30 - 08:00,7.0,66,0.0,100
12-02-2024,08:00 - 08:30,8.9,59,0.0,198
12-02-2024,08:30 - 09:00,10.0,56,0.0,285
12-02-2024,09:00 - 09:30,11.0,55,0.0,363
12-02-2024,09:30 - 10:00,12.5,52,0.0,434
12-02-2024,10:00 - 10:30,13.7,51,0.0,495
12-02-2024,10:30 - 11:00,15.0,50,0.0,554
12-02-2024,11:00 - 11:30,15.7,49,0.0,581
12-02-2024,11:30 - 12:00,16.2,47,0.0,597
12-02-2024,12:00 - 12:30,16.6,46,0.0,600
12-02-2024,12:30 - 13:00,17.4,43,0.0,587
12-02-2024,13:00 - 13:30,17.9,42,0.0,562
12-02-2024,13:30 - 14:00,18.3,41,0.0,521
12-02-2024,14:00 - 14:30,18.8,38,0.0,471
12-02-2024,14:30 - 15:00,18.3,38,0.0,405
12-02-2024,15:00 - 15:30,18.2,41,0.0,322
12-02-2024,15:30 - 16:00,18.2,41,0.0,239
12-02-2024,16:00 - 16:30,18.4,40,0.0,151
12-02-2024,16:30 - 17:00,17.9,40,0.0,69
12-02-2024,17:00 - 17:30,16.9,42,0.0,10
12-02-2024,17:30 - 18:00,16.2,43,0.0,0
12-02-2024,18:00 - 18:30,15.7,45,0.0,0
12-02-2024,18:30 - 19:00,15.2,47,0.0,0
12-02-2024,19:00 - 19:30,14.6,49,0.0,0
12-02-2024,19:30 - 20:00,14.1,50,0.0,0
12-02-2024,20:00 - 20:30,13.5,51,0.0,0
12-02-2024,20:30 - 21:00,13.1,52,0.0,0
12-02-2024,21:00 - 21:30,12.7,54,0.0,0
12-02-2024,21:30 - 22:00,12.0,56,0.0,0
12-02-2024,22:00 - 22:30,11.0,60,0.0,0
12-02-2024,22:30 - 23:00,9.7,66,0.0,0
12-02-2024,23:00 - 23:30,8.4,70,0.0,0
12-02-2024,23:30 - 00:00,8.3,72,0.0,0
13-02-2024,00:00 - 00:30,7.6,75,0.0,0
13-02-2024,00:30 - 01:00,7.9,75,0.0,0
13-02-2024,01:00 - 01:30,7.6,76,0.0,0
13-02-2024,01:30 - 02:00,7.5,77,0.0,0
13-02-2024,02:00 - 02:30,7.3,79,0.0,0
13-02-2024,02:30 - 03:00,7.1,80,0.0,0
13-02-2024,03:00 - 03:30,7.1,81,0.0,0
13-02-2024,03:30 - 04:00,7.2,80,0.0,0
13-02-2024,04:00 - 04:30,6.8,82,0.0,0
13-02-2024,04:30 - 05:00,6.7,83,0.0,0
13-02-2024,05:00 - 05:30,7.2,81,0.0,0
13-02-2024,05:30 - 06:00,7.6,78,0.0,0
13-02-2024,06:00 - 06:30,7.5,80,0.0,0
13-02-2024,06:30 - 07:00,7.0,83,0.0,0
13-02-2024,07:00 - 07:30,7.3,81,0.0,34
13-02-2024,07:30 - 08:00,8.2,74,0.0,105
13-02-2024,08:00 - 08:30,8.8,70,0.0,204
13-02-2024,08:30 - 09:00,9.2,68,0.0,288
13-02-2024,09:00 - 09:30,10.5,62,0.0,377
13-02-2024,09:30 - 10:00,12.0,55,0.0,450
13-02-2024,10:00 - 10:30,13.2,51,0.0,511
13-02-2024,10:30 - 11:00,14.2,47,0.0,557
13-02-2024,11:00 - 11:30,14.9,43,0.0,589
13-02-2024,11:30 - 12:00,15.7,41,0.0,605
13-02-2024,12:00 - 12:30,16.4,42,0.0,605
13-02-2024,12:30 - 13:00,16.8,46,0.0,590
13-02-2024,13:00 - 13:30,17.3,49,0.0,564
13-02-2024,13:30 - 14:00,17.4,51,0.0,524
13-02-2024,14:00 - 14:30,17.6,50,0.0,471
13-02-2024,14:30 - 15:00,17.8,50,0.0,403
13-02-2024,15:00 - 15:30,18.0,53,0.0,325
13-02-2024,15:30 - 16:00,17.3,59,0.0,241
13-02-2024,16:00 - 16:30,16.7,62,0.0,151
13-02-2024,16:30 - 17:00,16.3,62,0.0,68
13-02-2024,17:00 - 17:30,14.9,68,0.0,10
13-02-2024,17:30 - 18:00,13.4,72,0.0,0
13-02-2024,18:00 - 18:30,12.3,77,0.0,0
13-02-2024,18:30 - 19:00,11.3,82,0.0,0
13-02-2024,19:00 - 19:30,10.8,83,0.0,0
13-02-2024,19:30 - 20:00,10.5,86,0.0,0
13-02-2024,20:00 - 20:30,9.9,88,0.0,0
